q1,q2,q3,qd1,qd2,qd3,t1,t2,t3,q1_dot,q2_dot,q3_dot
0,0,-1.5707963267949,0.5,0.5,-0.5,546.317270871094,1233.98984867109,1954.57288774934,0,0,0
0.080173226137912,0.079941338190583,-1.39827428011056,,,,0.559370276221841,-1.51125082928661,-3.01461837845318,11.6416477168222,11.6800738450966,24.983623682736
0.155212333670064,0.155188330455216,-1.23735403359948,,,,0.034396517147627,-1.74346468816077,-2.43464101121936,9.57194731137899,9.59378954808635,20.5078160510426
0.214003695401079,0.214077494780809,-1.11147907970955,,,,-0.346229211140212,-1.73981314284652,-1.96624934099168,7.9494939984502,7.95885077093816,17.0063505272188
0.261002444902264,0.261105905680962,-1.01098416323915,,,,-0.56004474255974,-1.62503783256591,-1.59477462624579,6.65011197813774,6.65187294362704,14.210797003586
0.299221478042988,0.299318486846516,-0.929336968437137,,,,-0.650162117166531,-1.46314955942881,-1.29932110164805,5.59129228723332,5.58907680263357,11.9395622346716
0.330746140495182,0.330820273855843,-0.862027883137447,,,,-0.662268845539131,-1.2863673065408,-1.06163845074013,4.71632333984744,4.7124035179228,10.0672180111183
0.357056887138207,0.35710265278032,-0.805865394355246,,,,-0.630024906437768,-1.11074879135498,-0.867743573436428,3.98497123095776,3.98063980503932,8.50497595631578
0.379232402402865,0.379249918484567,-0.758531123493354,,,,-0.575256794405476,-0.944070755770895,-0.707357307768518,3.36784999543628,3.3637755932348,7.18833315815741
0.398080170150711,0.398072152302868,-0.718294145785869,,,,-0.511180696843496,-0.789788942879426,-0.572959033767575,2.84288078404603,2.83936135225269,6.06913128806678
0.414224066805204,0.414194197347824,-0.683819992164847,,,,-0.44536391724634,-0.649056963389,-0.45895286095157,2.39293628110318,2.39006101563527,5.11024442354302
0.428170191768165,0.428122273647593,-0.654027828250288,,,,-0.381812415640525,-0.521763483118036,-0.360995382668762,2.00406590773378,2.0018126597814,4.28160592688194
0.438997966330754,0.438937163031029,-0.630887459332442,,,,-0.326607240420202,-0.409235635542586,-0.286620136095962,1.70213732025628,1.70082820740986,3.63735160290049
0.447804328728218,0.447733820964063,-0.61205852049468,,,,-0.278375476853185,-0.294748831310386,-0.245326683371189,1.45647701287741,1.45342808871023,3.11782469929315
0.455226994566785,0.455149102727047,-0.596180834492603,,,,-0.243297776631138,-0.240416569784216,-0.186484308920853,1.24938449774462,1.24705737886988,2.67539255854114
0.461559191161364,0.461475509490136,-0.582629101619716,,,,-0.202269553953478,-0.156804900845756,-0.118761492506849,1.0726722330915,1.07298274661719,2.29388251953947
0.466940560455637,0.466852114446351,-0.571105986016223,,,,-0.181016879640133,-0.127954365223303,-0.093839157417051,0.922527858263182,0.921218341909321,1.97690782197728
0.471540179383449,0.471448113302892,-0.561252107244198,,,,-0.154482615257308,-0.066248419880154,-0.070173323364173,0.794179504502227,0.79438218372293,1.70028742844517
0.475463263619175,0.475368359623004,-0.55284331976168,,,,-0.132976506251147,-0.02562624050988,-0.04037046464191,0.684708051166599,0.685218854146306,1.46609376580439
0.478844776717108,0.478747695122375,-0.545591801848251,,,,-0.114450899557845,0.009568799989324,-0.014913371812838,0.590346653594442,0.591096871291582,1.2641607159019
0.481743275680096,0.481644543070795,-0.53937305450069,,,,-0.098990841115636,0.048220961658295,-0.007451141365777,0.509459974872647,0.508169101916483,1.09527726948294
0.484211208844919,0.484111231746781,-0.53407551172217,,,,-0.085483203995906,0.075738859432128,0.009109506417161,0.440589290325054,0.439371325396328,0.947919867957771
0.486322565154708,0.486221651982678,-0.529541206132334,,,,-0.073784846812778,0.093539429882974,0.03267693350579,0.381669545617093,0.382551137257273,0.817863557305994
0.488135858751975,0.488034237218187,-0.525645155519509,,,,-0.063919662343146,0.113097105404261,0.0458232538818,0.331068813814068,0.332038705956744,0.709407776517404
0.489685827415415,0.489583681465769,-0.522313330580727,,,,-0.055508622168134,0.130056934458136,0.05675149252081,0.287816225139597,0.288845503866689,0.616682389850329
0.491023966391389,0.490921436539435,-0.51943553856609,,,,-0.048261343363119,0.144952234913262,0.065865790081482,0.250474780560335,0.251539750354432,0.536616999587047
0.492182824603102,0.492080019105164,-0.516942175688818,,,,-0.041994662188843,0.157938005756133,0.073683001883463,0.218136361437492,0.219226974149978,0.467252806797846
0.493188234872309,0.493085237086026,-0.514777992144028,,,,-0.036565350440488,0.169258405521529,0.080426067378657,0.190080083734284,0.191189571587623,0.407049148522456
0.494061654074829,0.493958527996735,-0.512897082440212,,,,-0.031854829833265,0.17913010281989,0.086260688551008,0.165707159564549,0.166830637360648,0.354727400163777
0.494821170668604,0.494717965187021,-0.511260733364806,,,,-0.027763390894757,0.187741486086461,0.091319576381693,0.144512796955467,0.145646634052179,0.309209787523796
0.495482164121264,0.495378916314752,-0.509836016676552,,,,-0.024206464219888,0.195255833644117,0.095712325962268,0.126067802622013,0.127209260952563,0.269579829398019
0.496057785402861,0.495954523114177,-0.508594764087983,,,,-0.021111912170665,0.20181468283501,0.099530927112779,0.110005174778888,0.111152174106294,0.235053652960719
0.496559326374265,0.496456070227512,-0.507512779390938,,,,-0.018417944415085,0.207540845416929,0.102853351683169,0.096009795120201,0.097160749775168,0.204957994777369
0.496996512965073,0.496893277951327,-0.506569213138951,,,,-0.016071464527261,0.212540996444654,0.105746128515777,0.083810247054014,0.084963947938289,0.178712761101356
0.497377742860314,0.497274539586754,-0.505746055638884,,,,-0.014026729710138,0.21690788780538,0.108266288118148,0.073172182307009,0.074327709292309,0.155816898326546
