q1,q2,q3,qd1,qd2,qd3,t1,t2,t3,q1_dot,q2_dot,q3_dot
0.305844154075965,-1.74065221276423,-1.40081823468556,0.326288566415906,-1.75206775258151,-1.38952490100828,,,,,,
0.312763973851522,-1.74449642823087,-1.39697389969166,0.333124507392368,-1.75586549756843,-1.38572715602136,,,,,,
0.319634598039941,-1.74831328049134,-1.39315689606114,0.339909637266893,-1.75963501416539,-1.3819576394244,,,,,,
0.326455787578002,-1.7521026466371,-1.38936735650583,0.346643739846258,-1.76337618226504,-1.37821647132475,,,,,,
0.333227315800994,-1.75586440774692,-1.38560540687577,0.353326611113245,-1.76708888852448,-1.37450376506532,,,,,,
0.339948968076603,-1.75959844953885,-1.38187116635549,0.359958058869468,-1.77077302616682,-1.37081962742297,,,,,,
0.346620541567749,-1.76330466284018,-1.37816474759063,0.366537902502339,-1.77442849485175,-1.36716415873804,,,,,,
0.353241844839111,-1.76698294379235,-1.37448625690274,0.373065972595657,-1.77805520045915,-1.36353745313064,,,,,,
0.359812697635028,-1.77063319402615,-1.37083579440992,0.379542110707868,-1.78165305496593,-1.35993959862386,,,,,,
0.366332930499397,-1.77425532066113,-1.36721345423596,0.385966168993593,-1.78522197623578,-1.35637067735401,,,,,,
0.372802384569578,-1.77784923633985,-1.36361932462336,0.392338009996127,-1.78876188790386,-1.35283076568594,,,,,,
0.379220911272859,-1.78141485916444,-1.36005348810092,0.398657506343518,-1.79227271920796,-1.34931993438183,,,,,,
0.385588371917834,-1.78495211254394,-1.35651602170993,0.404924540341117,-1.79575440476218,-1.34583824882761,,,,,,
0.391904637585259,-1.78846092518642,-1.35300699706425,0.411139003858936,-1.79920688449431,-1.34238576909549,,,,,,
0.398169588769753,-1.79194123093734,-1.34952648054896,0.417300797973712,-1.80263010344696,-1.33896255014283,,,,,,
0.404383115186265,-1.79539296869847,-1.34607453342757,0.423409832773188,-1.80602401166889,-1.3355686419209,,,,,,
0.410545115294929,-1.79881608218288,-1.34265121210573,0.429466026883649,-1.80938856395248,-1.33220408963731,,,,,,
0.416655496231782,-1.80221051988979,-1.33925656816962,0.435469307396758,-1.8127237197931,-1.3288689337967,,,,,,
0.422714173587394,-1.80557623499115,-1.33589064850878,0.441419609646783,-1.81602944326533,-1.32556321032446,,,,,,
0.428721070908949,-1.80891318506185,-1.33255349559264,0.447316876716523,-1.81930570274852,-1.32228695084127,,,,,,
0.434676119718164,-1.81222133209454,-1.32924514746055,0.453161059450078,-1.82255247093383,-1.31904018265596,,,,,,
0.440579259029946,-1.81550064223563,-1.32596563798908,0.458952115975545,-1.82576972455909,-1.3158229290307,,,,,,
0.446430435379858,-1.81875108580308,-1.32271499687678,0.464690011727321,-1.82895744442119,-1.31263520916861,,,,,,
0.452229602166886,-1.82197263692305,-1.31949325000927,0.470374718796918,-1.83211561501541,-1.30947703857439,,,,,,
0.457976719899736,-1.82516527366799,-1.31630041932238,0.476006216170149,-1.8352442246672,-1.30634842892259,,,,,,
0.463671755689939,-1.82832897777594,-1.31313652308377,0.481584489225787,-1.83834326525367,-1.30324938833613,,,,,,
0.469314683005135,-1.83146373451415,-1.31000157602996,0.487109529489775,-1.84141273206699,-1.3001799215228,,,,,,
0.474905481564603,-1.83456953262151,-1.3068955894244,0.492581334528862,-1.84445262375538,-1.29714002983442,,,,,,
0.480444137100405,-1.83764636417619,-1.30381857119012,0.497999907712724,-1.84746294219085,-1.29412971139894,,,,,,
0.485930641050577,-1.84069422442542,-1.30077052608021,0.50336525790988,-1.85044369230039,-1.29114896128941,,,,,,
0.491364990472821,-1.84371311173777,-1.29775145572574,0.50867739939954,-1.85339488201686,-1.28819777157293,,,,,,
0.496747187763689,-1.84670302744725,-1.29476135879181,0.513936351593302,-1.85631652212451,-1.28527613146528,,,,,,
0.502077240407112,-1.8496639757137,-1.29180023111721,0.519142138785912,-1.8592086261204,-1.28238402746939,,,,,,
0.507355160970712,-1.85259596352082,-1.28886806571649,0.524294790148141,-1.86207121021053,-1.27952144337926,,,,,,
0.512580966650998,-1.85549900042352,-1.28596485303262,0.529394339279274,-1.86490429306116,-1.27668836052863,,,,,,
0.517754679337483,-1.85837309858366,-1.28309058090139,0.534440824266466,-1.86770789583182,-1.27388475775797,,,,,,
0.522876325246494,-1.86121827256658,-1.28024523475485,0.539434287324187,-1.870482041975,-1.27111061161479,,,,,,
0.527945934818492,-1.86403453928409,-1.27742879767829,0.544374774691054,-1.87322675717882,-1.26836589641098,,,,,,
0.532963542532536,-1.86682191789144,-1.27464125051343,0.549262336445922,-1.87594206926485,-1.26565058432494,,,,,,
0.537929186678363,-1.8695804296607,-1.27188257198494,0.554097026282935,-1.87862800806319,-1.2629646455266,,,,,,
0.542842909314833,-1.87231009795768,-1.26915273872358,0.558878901468184,-1.88128460538833,-1.26030804820146,,,,,,
0.547704755919791,-1.87501094804741,-1.26645172546071,0.5636080224961,-1.88391189484829,-1.25768075874151,,,,,,
0.552514775462045,-1.87768300713418,-1.26377950498828,0.56828445315683,-1.88650991188202,-1.25508274170777,,,,,,
0.557273020013667,-1.88032630414614,-1.26113604837429,0.572908260156496,-1.88907869354851,-1.25251396004129,,,,,,
0.561979544779922,-1.88294086975189,-1.25852132494606,0.57747951314382,-1.89161827854146,-1.24997437504833,,,,,,
0.566634407785653,-1.88552673618635,-1.25593530246454,0.581998284402929,-1.89412870701875,-1.24746394657105,,,,,,
0.571237669881726,-1.88808393725427,-1.25337794712071,0.586464648857268,-1.89661002060449,-1.2449826329853,,,,,,
0.575789394531528,-1.89061250821166,-1.25084922365418,0.590878683859945,-1.89906226227264,-1.24253039131715,,,,,,
0.580289647600685,-1.89311248564896,-1.24834909547001,0.595240468987585,-1.90148547623244,-1.24010717735735,,,,,,
0.584738497326603,-1.89558390747413,-1.24587752465565,0.599550086008639,-1.90387970791081,-1.23771294567899,,,,,,
0.589136014198592,-1.89802681284606,-1.24343447204755,0.603807618765013,-1.90624500388657,-1.23534764970322,,,,,,
0.593482270737493,-1.90044124205216,-1.24101989735354,0.608013152956543,-1.90858141177075,-1.23301124181904,,,,,,
0.597777341381895,-1.90282723644512,-1.23863375921608,0.612166776028946,-1.91088898014431,-1.23070367344548,,,,,,
0.602021302465053,-1.90518483843012,-1.2362760152251,0.616268577149513,-1.91316775854463,-1.22842489504517,,,,,,
0.606214232014251,-1.90751409135333,-1.23394662202942,0.620318647011155,-1.91541779735665,-1.22617485623314,,,,,,
0.610356209619426,-1.90981503942902,-1.23164553540976,0.624317077703653,-1.91763914774137,-1.22395350584842,,,,,,
0.614447316345326,-1.91208772769065,-1.22937271032755,0.628263962627108,-1.91983186158773,-1.22176079200206,,,,,,
0.618487634675316,-1.91433220195974,-1.22712810095614,0.632159396435927,-1.92199599148152,-1.21959666210827,,,,,,
0.622477248317323,-1.91654850873803,-1.22491166078859,0.636003474849912,-1.9241315906004,-1.21746106298939,,,,,,
0.626416242114414,-1.9187366951578,-1.22272334268739,0.639796294566555,-1.9262387126652,-1.21535394092459,,,,,,
0.630304702000933,-1.92089680895754,-1.22056309890877,0.643537953217167,-1.92831741191555,-1.21327524167425,,,,,,
0.634142714872423,-1.92302889840966,-1.21843088117504,0.647228549240061,-1.93036774303937,-1.21122491055042,,,,,,
0.637930368432847,-1.92513301223561,-1.2163266407594,0.650868181732161,-1.93238976109054,-1.20920289249925,,,,,,
0.641667751239403,-1.92720919963082,-1.21425032846109,0.654456950490602,-1.9343835215119,-1.2072091320779,,,,,,
0.64535495242933,-1.92925751011292,-1.21220189475712,0.657994955748854,-1.9363490799887,-1.20524357360109,,,,,,
0.648992061745699,-1.93127799353602,-1.21018128978799,0.661482298200289,-1.93828649246172,-1.20330616112807,,,,,,
0.652579169562849,-1.9332707001049,-1.20818846334351,0.664919079021042,-1.94019581513992,-1.20139683844987,,,,,,
0.656116366482631,-1.93523568015072,-1.20622336508716,0.668305399481704,-1.94207710428473,-1.19951554930506,,,,,,
0.659603743529924,-1.93717298423958,-1.20428594444741,0.671641361133662,-1.9439304163136,-1.1976622372762,,,,,,
0.663041392065547,-1.93908266312419,-1.20237615066617,0.674927065724216,-1.94575580775279,-1.195836845837,,,,,,
0.666429403470256,-1.94096476756832,-1.20049393297429,0.678162614893321,-1.94755333506896,-1.19403931852083,,,,,,
0.669767869345209,-1.94281934845811,-1.19863924048022,0.681348110364199,-1.94932305477501,-1.19226959881479,,,,,,
0.673056881311465,-1.94464645669079,-1.19681202228138,0.684483653750585,-1.951065023323,-1.19052763026679,,,,,,
0.676296530947783,-1.94644614314001,-1.19501222749874,0.687569346496397,-1.95277929707067,-1.18881335651912,,,,,,
0.679486909734785,-1.94821845862494,-1.19323980530783,0.690605289821512,-1.95446593225129,-1.1871267213385,,,,,,
0.682628108961631,-1.94996345385831,-1.19149470499056,0.69359158463194,-1.95612498492375,-1.18546766866604,,,,,,
0.685720219742128,-1.95168117945547,-1.18977687592634,0.696528331534162,-1.95775651098054,-1.18383614260925,,,,,,
0.688763332871923,-1.95337168585496,-1.18808626767132,0.699415630698369,-1.95936056607177,-1.18223208751803,,,,,,
0.691757538765936,-1.95503502328384,-1.18642282999323,0.702253581798291,-1.96093720557173,-1.18065544801807,,,,,,
0.694702927447323,-1.95667124175151,-1.18478651287749,0.705042283999895,-1.96248648457262,-1.17910616901718,,,,,,
0.697599588474003,-1.95828039100888,-1.18317726656799,0.707781835890871,-1.96400845784538,-1.17758419574441,,,,,,
0.700447610904814,-1.95986252052964,-1.18159504158594,0.71047233544773,-1.96550317982141,-1.17608947376838,,,,,,
0.703247083198244,-1.96141767945392,-1.18003978878612,0.71311387993927,-1.96697070453894,-1.17462194905086,,,,,,
0.705998093197806,-1.96294591658024,-1.17851145936499,0.71570656591205,-1.96841108563492,-1.17318156795487,,,,,,
0.70870072806626,-1.96444728032891,-1.17701000489722,0.718250489127587,-1.96982437631022,-1.17176827727957,,,,,,
0.711355074259749,-1.96592181872769,-1.17553537735011,0.720745744537267,-1.9712106293156,-1.17038202427419,,,,,,
0.713961217453186,-1.96736957937036,-1.17408752912498,0.723192426211405,-1.97256989691234,-1.16902275667745,,,,,,
0.716519242527124,-1.96879060940939,-1.17266641306452,0.725590627326251,-1.97390223086504,-1.16769042272476,,,,,,
0.719029233440564,-1.97018495548532,-1.17127198252341,0.727940440044064,-1.97520768237493,-1.16638497121486,,,,,,
0.721491273365245,-1.97155266380133,-1.16990419129374,0.730241955638264,-1.97648630214949,-1.16510635144031,,,,,,
0.723905444436584,-1.97289377998489,-1.16856299374334,0.732495264259624,-1.97773814027247,-1.16385451331733,,,,,,
0.726271827863112,-1.97420834914858,-1.16724834475505,0.734700455038139,-1.97896324626053,-1.16262940732926,,,,,,
0.728590503821499,-1.97549641583174,-1.16596019978496,0.736857615984364,-1.98016166900843,-1.16143098458136,,,,,,
0.730861551408783,-1.97675802397395,-1.164698514889,0.738966833944524,-1.98133345676408,-1.16025919682572,,,,,,
0.733085048670137,-1.97799321693046,-1.16346324670751,0.741028194625784,-1.98247865714255,-1.15911399644724,,,,,,
0.735261072543189,-1.97920203744127,-1.16225435249613,0.743041782543826,-1.98359731709702,-1.15799533649277,,,,,,
0.737389698752978,-1.98038452757272,-1.16107179018423,0.745007680925138,-1.98468948286442,-1.15690317072538,,,,,,
0.73947100187161,-1.98154072875071,-1.1599155183417,0.746925971761865,-1.98575519999593,-1.15583745359386,,,,,,
0.741505055251412,-1.98267068172352,-1.15878549621612,0.748796735749463,-1.98679451332238,-1.15479814026742,,,,,,
0.743491930986642,-1.98377442654053,-1.15768168375404,0.750620052250999,-1.98780746693434,-1.15378518665545,,,,,,
0.745431699917849,-1.98485200255468,-1.15660404159851,0.752395999300703,-1.98879410418418,-1.15279854940562,,,,,,
0.747324431542707,-1.98590344837291,-1.15555253113868,0.754124653521784,-1.98975446764033,-1.15183818594946,,,,,,
0.74917019405402,-1.9869288018773,-1.15452711448865,0.755806090160915,-1.99068859910652,-1.15090405448328,,,,,,
0.750969054289942,-1.98792810019736,-1.15352775451511,0.75744038304221,-1.99159653959612,-1.14999611399367,,,,,,
0.752721077704291,-1.9889013796936,-1.15255441485387,0.759027604539819,-1.99247832931702,-1.14911432427277,,,,,,
0.754426328323519,-1.98984867593361,-1.15160705993374,0.760567825538633,-1.99333400764969,-1.1482586459401,,,,,,
0.756084868754832,-1.99077002369655,-1.15068565497204,0.762061115441384,-1.99416361315122,-1.14742904043857,,,,,,
0.757696760179835,-1.99166545696967,-1.14979016597809,0.763507542162358,-1.99496718355176,-1.14662547003803,,,,,,
0.759262062286018,-1.99253500891017,-1.14892055979133,0.76490717206535,-1.99574475572009,-1.1458478978697,,,,,,
0.760780833283928,-1.99337871185482,-1.14807680407172,0.766260069978841,-1.99649636567203,-1.14509628791776,,,,,,
0.762253129853002,-1.99419659728981,-1.14725886732988,0.767566299147287,-1.99722204854339,-1.1443706050464,,,,,,
0.763679007155725,-1.99498869585867,-1.14646671891919,0.768825921243512,-1.99792183859685,-1.14367081499295,,,,,,
0.765058518800114,-1.99575503734137,-1.14570032905667,0.7700389963351,-1.99859576920329,-1.14299688438651,,,,,,
0.766391716848783,-1.9964956506594,-1.1449596688179,0.771205582891989,-1.999243872846,-1.14234878074379,,,,,,
0.767678651755038,-1.99721056384028,-1.14424471017255,0.772325737730115,-1.99986618108941,-1.14172647250039,,,,,,
0.768919372386152,-1.99789980403042,-1.14355542597144,0.773399516031687,-2.00046272459028,-1.14112992899952,,,,,,
0.770113926013179,-1.99856339748955,-1.14289178995221,0.774426971335777,-2.00103353309255,-1.14055912049724,,,,,,
0.771262358246846,-1.99920136955505,-1.14225377677492,0.775408155482816,-2.00157863539646,-1.14001401819333,,,,,,
0.77236471309638,-1.99981374467464,-1.14164136198936,0.776343118664894,-2.0020980593865,-1.13949459420329,,,,,,
0.773421032877113,-2.00040054635508,-1.14105452208644,0.777231909346622,-2.00259183198746,-1.13900082160233,,,,,,
0.774431358275771,-2.0009617971984,-1.14049323446181,0.778074574320359,-2.0030599791951,-1.1385326743947,,,,,,
0.77539572827698,-2.0014975188611,-1.13995747745682,0.77887115864393,-2.00350252604152,-1.13809012754827,,,,,,
0.776314180192179,-2.0020077320702,-1.13944723034233,0.779621705664705,-2.00391949660862,-1.13767315698117,,,,,,
0.777186749622357,-2.00249245660255,-1.13896247333951,0.780326256988506,-2.00431091401073,-1.13728173957906,,,,,,
0.778013470456289,-2.00295171128384,-1.13850318762076,0.780984852478324,-2.00467680039397,-1.13691585319583,,,,,,
0.778794374874171,-2.00338551399065,-1.13806935530773,0.781597530256886,-2.00501717693761,-1.13657547665218,,,,,,
0.779529493322525,-2.00379388163643,-1.13766095948522,0.782164326686377,-2.00533206384288,-1.13626058974691,,,,,,
0.780218854522731,-2.00417683017636,-1.13727798419648,0.782685276374739,-2.00562148033642,-1.13597117325337,,,,,,
0.78086248542805,-2.00453437458335,-1.13692041446707,0.783160412142871,-2.00588544465205,-1.13570720893775,,,,,,
0.781460411270759,-2.00486652887431,-1.13658823627865,0.783589765059797,-2.00612397405034,-1.13546867953945,,,,,,
0.782012655499024,-2.00517330607508,-1.13628143660411,0.783973364395753,-2.00633708479254,-1.13525556879726,,,,,,
0.782519239810179,-2.00545471823886,-1.13600000338902,0.784311237646577,-2.00652479215411,-1.13506786143569,,,,,,
0.782980184133064,-2.00571077643645,-1.13574392556146,0.784603410520367,-2.00668711041732,-1.13490554317247,,,,,,
0.783395506612564,-2.00594149074763,-1.13551319304063,0.784849906927518,-2.00682405286574,-1.13476860072405,,,,,,
0.783765223621076,-2.00614687026756,-1.13530779673045,0.785050748987894,-2.00693563178817,-1.13465702180162,,,,,,
0.7840893497412,-2.00632692309714,-1.13512772852922,0.78520595702028,-2.00702185847283,-1.13457079511696,,,,,,
0.784367897770451,-2.00648165634565,-1.13497298132694,0.785315549545153,-2.00708274320887,-1.13450991038092,,,,,,
0.784600878716051,-2.00661107612783,-1.13484354900827,0.785379543281297,-2.00711829528451,-1.13447435830529,,,,,,
0.784788301789649,-2.00671518756096,-1.1347394264554,0.785397953143315,-2.00712852298563,-1.13446413060417,,,,,,
0.784930174403008,-2.00679399476247,-1.13466060955048,0.785370792242173,-2.0071134335961,-1.13447921999369,,,,,,
0.785026502174378,-2.00684750085349,-1.13460709517208,0.785298071885132,-2.00707303339775,-1.13451962019205,,,,,,
0.785077288920199,-2.00687570795421,-1.13457888119982,0.785179801574092,-2.00700732766939,-1.1345853259204,,,,,,
0.785082536655257,-2.00687861718398,-1.13457596651422,0.785015989010369,-2.00691632068955,-1.13467633290025,,,,,,
0.785042245594403,-2.00685622866229,-1.1345983509958,0.784806640090809,-2.00680001573424,-1.13479263785556,,,,,,
0.784956414148645,-2.00680854150657,-1.13464603552723,0.784551758906884,-2.0066584150765,-1.13493423851329,,,,,,
0.784825038931005,-2.00673555383543,-1.13471902199009,0.784251347761159,-2.00649151999554,-1.13510113359425,,,,,,
0.78464811475213,-2.00663726276626,-1.13481731326728,0.783905407152149,-2.00629933076831,-1.13529332282148,,,,,,
0.784425634623262,-2.00651366441689,-1.1349409132414,0.783513935784982,-2.00608184667544,-1.13551080691435,,,,,,
0.784157589760548,-2.00636475390791,-1.13508982679236,0.78307693057819,-2.005839066005,-1.13575358758479,,,,,,
0.783843969582833,-2.00619052536152,-1.13526405979855,0.782594386659719,-2.0055709860503,-1.1360216675395,,,,,,
0.78348476172275,-2.00599097190765,-1.13546361913075,0.782066297384334,-2.00527760311953,-1.13631505047027,,,,,,
0.78307995202116,-2.00576608568093,-1.13568851265519,0.781492654324577,-2.00495891253077,-1.13663374105902,,,,,,
0.782629524525767,-2.00551585781979,-1.13593874923429,0.780873447270137,-2.00461490861164,-1.13697774497815,,,,,,
0.782133461506846,-2.00524027847536,-1.13621433871799,0.780208664250223,-2.00424558471169,-1.13734706887811,,,,,,
0.781591743469969,-2.00493933681842,-1.1365152919366,0.77949829154939,-2.00385093321122,-1.13774172037857,,,,,,
0.781004349140528,-2.00461302103085,-1.13684162070945,0.778742313686593,-2.00343094550967,-1.13816170808012,,,,,,
0.78037125547182,-2.00426131831014,-1.13719333784042,0.77794071342669,-2.00298561203195,-1.13860704155785,,,,,,
0.779692437670253,-2.00388421488332,-1.13757045710385,0.777093471812306,-2.00251492224618,-1.13907773134362,,,,,,
0.778967869182441,-2.00348169599988,-1.1379729932518,0.776200568147089,-2.00201886465439,-1.1395737889354,,,,,,
0.778197521708289,-2.00305374593899,-1.13840096200674,0.775261980012212,-2.00149742680168,-1.14009522678811,,,,,,
0.777381365208339,-2.00260034801358,-1.13885438005745,0.774277683275309,-2.00095059528118,-1.14064205830861,,,,,,
0.776519367922728,-2.00212148458088,-1.13933326504854,0.77324765211313,-2.00037835574664,-1.14121429784316,,,,,,
0.775611496355313,-2.0016171370336,-1.13983763558923,0.772171858992384,-1.99978069290178,-1.14181196068802,,,,,,
0.774657715314535,-2.00108728582263,-1.14036751123064,0.77105027471836,-1.99915759052732,-1.14243506306247,,,,,,
0.773657987896202,-2.00053191044749,-1.1409229124754,0.769882868414205,-1.99850903146946,-1.14308362212034,,,,,,
0.77261227552154,-1.99995098947745,-1.14150386075648,0.768669607565372,-1.99783499766455,-1.14375765592525,,,,,,
0.771520537909196,-1.99934450053596,-1.14211037845272,0.767410457986855,-1.99713547012093,-1.14445718346887,,,,,,
0.770382733105279,-1.99871242031739,-1.14274248887222,0.766105383858282,-1.99641042893839,-1.14518222465141,,,,,,
0.769198817536609,-1.99805472461657,-1.14340021622265,0.764754347784562,-1.99565985334188,-1.14593280024792,,,,,,
0.767968745941349,-1.99737138829027,-1.1440835856499,0.763357310716213,-1.99488372163724,-1.14670893195256,,,,,,
0.766692471451332,-1.9966623853029,-1.14479262319223,0.761914232043407,-1.99408201126346,-1.14751064232634,,,,,,
0.76536994559469,-1.99592768872805,-1.14552735577892,0.760425069598229,-1.99325469879391,-1.14833795479588,,,,,,
0.764001118277003,-1.99516727073792,-1.14628781124065,0.758889779633268,-1.99240175992449,-1.1491908936653,,,,,,
0.762585937823952,-1.99438110262708,-1.14707401828588,0.757308316869579,-1.99152316950022,-1.15006948408958,,,,,,
0.761124350999769,-1.99356915482272,-1.14788600649053,0.755680634516979,-1.99061890152655,-1.15097375206324,,,,,,
0.759616303001499,-1.9927313968814,-1.14872380630122,0.754006684267431,-1.98968892916569,-1.1519037244241,,,,,,
0.758061737506103,-1.99186779751532,-1.1495874490091,0.752286416347248,-1.98873322476559,-1.1528594288242,,,,,,
0.75646059667892,-1.99097832459688,-1.1504769667451,0.750519779526022,-1.98775175986491,-1.15384089372488,,,,,,
0.754812821166928,-1.99006294515509,-1.15139239248374,0.748706721109034,-1.9867445051888,-1.15484814840099,,,,,,
0.753118350167734,-1.98912162541378,-1.15233376000475,0.746847187013035,-1.98571143069103,-1.15588122289877,,,,,,
0.751377121408139,-1.98815433077975,-1.153301103905,0.744941121742241,-1.98465250554059,-1.15694014804921,,,,,,
0.749589071180192,-1.98716102586276,-1.15429445957848,0.742988468427713,-1.98356769814363,-1.15802495544617,,,,,,
0.747754134378954,-1.98614167449655,-1.1553138631953,0.740989168868252,-1.98245697616615,-1.15913567742365,,,,,,
0.745872244492694,-1.98509623973337,-1.15635935170717,0.738943163519382,-1.98132030652789,-1.16027234706191,,,,,,
0.743943333649274,-1.98402468386974,-1.15743096282158,0.736850391543635,-1.98015765543025,-1.16143499815954,,,,,,
0.741967332677244,-1.98292696848041,-1.15852873496789,0.734710790876352,-1.97896898839287,-1.16262366519692,,,,,,
0.739944171014529,-1.9818030543676,-1.15965270734806,0.732524298126453,-1.97775427019848,-1.16383838339131,,,,,,
0.737873776895548,-1.980652901665,-1.16080291983272,0.730290848778637,-1.97651346500525,-1.16507918858454,,,,,,
0.735756077276287,-1.97947646979612,-1.16197941300272,0.728010377111707,-1.9752465363014,-1.16634611728839,,,,,,
0.733590997871718,-1.97827371749504,-1.16318222812841,0.725682816238683,-1.9739534469275,-1.1676392066623,,,,,,
0.731378463220229,-1.97704460284225,-1.16441140713385,0.723308098175731,-1.97263415911475,-1.16895849447505,,,,,,
0.729118396650875,-1.97578908324645,-1.16566699261496,0.720886153806608,-1.97128863446523,-1.17030401912456,,,,,,
0.726810720435831,-1.97450711552922,-1.16694902775482,0.718416913045681,-1.9699168340425,-1.1716758195473,,,,,,
